delivery_id,frame_id,x,y,visibility,timestamp,pitch_type,ball_speed,camera_id
5,21810,651.3333333333334,320.3809523809525,1,727,,,Camera 2
5,21811,651.7619047619047,299.2619047619048,1,727.0333333333333,,,Camera 2
6,22763,595.1190476190474,319.9523809523807,1,758.7666666666667,,,Camera 2
6,22764,595.4761904761906,321.90476190476187,1,758.8,,,Camera 2
6,22765,599.761904761905,324.404761904762,1,758.8333333333334,,,Camera 2
6,22766,605.8095238095242,327.28571428571445,1,758.8666666666667,,,Camera 2
6,22767,609.8095238095242,330.23809523809535,1,758.9,,,Camera 2
6,22768,612.714285714286,333.1428571428573,1,758.9333333333333,,,Camera 2
6,22769,616.6190476190479,336.2857142857144,1,758.9666666666667,,,Camera 2
6,22770,621.7619047619052,343.4761904761906,1,759,,,Camera 2
6,22771,629.6190476190479,350.5714285714287,1,759.0333333333333,,,Camera 2
6,22772,636.1428571428575,357.4761904761908,1,759.0666666666667,,,Camera 2
6,22773,640.5714285714289,359.0000000000005,1,759.1,,,Camera 2
6,22774,646.4285714285718,345.90476190476255,1,759.1333333333333,,,Camera 2
6,22775,653.7380952380953,324.30952380952397,1,759.1666666666666,,,Camera 2
6,22776,661.309523809524,301.0952380952383,1,759.2,,,Camera 2
6,22777,668.4761904761909,281.5952380952384,1,759.2333333333333,,,Camera 2
7,25507,711.4047619047617,353.97619047619037,1,850.2333333333333,,,Camera 1
7,25508,706.4285714285716,348.3809523809524,1,850.2666666666667,,,Camera 1
7,25509,703.0000000000003,345.0952380952382,1,850.3,,,Camera 1
7,25510,700.6190476190483,343.2857142857147,1,850.3333333333334,,,Camera 1
7,25511,699.0000000000006,341.5714285714289,1,850.3666666666667,,,Camera 1
7,25512,696.8571428571435,340.38095238095264,1,850.4,,,Camera 1
7,25513,693.9047619047625,339.66666666666697,1,850.4333333333333,,,Camera 1
7,25514,692.1428571428577,339.9047619047622,1,850.4666666666667,,,Camera 1
7,25515,689.2857142857149,342.38095238095264,1,850.5,,,Camera 1
7,25516,686.476190476191,344.80952380952425,1,850.5333333333333,,,Camera 1
7,25517,684.2857142857149,341.09523809523864,1,850.5666666666667,,,Camera 1
7,25518,683.428571428572,328.76190476190544,1,850.6,,,Camera 1
7,25519,680.9523809523815,306.61904761904833,1,850.6333333333333,,,Camera 1
7,25520,680.52380952381,283.4285714285722,1,850.6666666666666,,,Camera 1
7,25521,679.1428571428577,264.76190476190556,1,850.7,,,Camera 1
7,25522,678.1904761904768,251.19047619047694,1,850.7333333333333,,,Camera 1
7,25523,678.6666666666673,237.0000000000008,1,850.7666666666667,,,Camera 1
7,25524,677.7619047619053,214.61904761904827,1,850.8,,,Camera 1
7,25525,675.1904761904768,188.9523809523816,1,850.8333333333334,,,Camera 1
7,25526,672.8095238095243,173.38095238095295,1,850.8666666666667,,,Camera 1
7,25527,669.3333333333338,165.00000000000048,1,850.9,,,Camera 1
7,25528,667.7619047619053,160.14285714285757,1,850.9333333333333,,,Camera 1
7,25529,667.1904761904767,154.71428571428606,1,850.9666666666667,,,Camera 1
7,25530,665.3809523809529,141.71428571428612,1,851,,,Camera 1
7,25531,664.1904761904767,128.19047619047655,1,851.0333333333333,,,Camera 1
7,25532,663.0952380952386,121.04761904761935,1,851.0666666666667,,,Camera 1
7,25533,662.6666666666672,117.19047619047646,1,851.1,,,Camera 1
7,25534,661.2380952380958,113.5714285714288,1,851.1333333333333,,,Camera 1
7,25535,659.4761904761905,110.66666666666667,1,851.1666666666666,,,Camera 1
7,25536,658.9761904761906,106.80952380952381,1,851.2,,,Camera 1
7,25537,660.9047619047623,100.83333333333337,1,851.2333333333333,,,Camera 1
8,26547,705.9523809523804,359.88095238095207,1,884.9,,,Camera 1
8,26548,703.6190476190475,360.095238095238,1,884.9333333333333,,,Camera 1
8,26549,700.6190476190478,358.5238095238096,1,884.9666666666667,,,Camera 1
8,26550,697.285714285715,356.33333333333366,1,885,,,Camera 1
8,26551,693.7142857142863,355.47619047619077,1,885.0333333333333,,,Camera 1
8,26552,691.4285714285721,355.42857142857173,1,885.0666666666667,,,Camera 1
8,26553,689.6190476190482,355.4285714285717,1,885.1,,,Camera 1
8,26554,687.6190476190482,358.4285714285717,1,885.1333333333333,,,Camera 1
8,26555,685.380952380953,364.76190476190516,1,885.1666666666666,,,Camera 1
8,26556,684.428571428572,364.9047619047625,1,885.2,,,Camera 1
8,26557,681.1904761904768,353.61904761904816,1,885.2333333333333,,,Camera 1
8,26558,678.5714285714292,336.8571428571435,1,885.2666666666667,,,Camera 1
8,26559,674.5714285714291,315.38095238095326,1,885.3,,,Camera 1
8,26560,669.7619047619054,293.5714285714295,1,885.3333333333334,,,Camera 1
8,26561,667.8571428571435,275.2380952380961,1,885.3666666666667,,,Camera 1
8,26562,666.5238095238097,253.8333333333335,1,885.4,,,Camera 1
8,26563,662.9523809523812,231.76190476190493,1,885.4333333333333,,,Camera 1
8,26564,654.9761904761908,209.69047619047637,1,885.4666666666667,,,Camera 1
9,27637,709.1666666666662,362.3333333333331,1,921.2333333333332,,,Camera 1
9,27638,702.2380952380953,352.2857142857142,1,921.2666666666668,,,Camera 1
9,27639,697.3809523809525,347.00000000000006,1,921.3,,,Camera 1
9,27640,693.7619047619054,344.47619047619094,1,921.3333333333334,,,Camera 1
9,27641,690.5714285714294,341.85714285714323,1,921.3666666666668,,,Camera 1
9,27642,686.2857142857149,338.52380952380986,1,921.4,,,Camera 1
9,27643,680.380952380953,335.19047619047655,1,921.4333333333332,,,Camera 1
9,27644,676.6190476190483,334.0000000000003,1,921.4666666666668,,,Camera 1
9,27645,672.9523809523816,333.0000000000003,1,921.5,,,Camera 1
9,27646,671.6190476190483,334.5714285714289,1,921.5333333333332,,,Camera 1
9,27647,669.7142857142863,336.57142857142907,1,921.5666666666668,,,Camera 1
9,27648,664.9047619047626,330.04761904761966,1,921.6,,,Camera 1
9,27649,659.3809523809531,314.14285714285774,1,921.6333333333332,,,Camera 1
9,27650,655.5714285714292,296.9047619047626,1,921.6666666666666,,,Camera 1
9,27651,651.8809523809527,275.9047619047621,1,921.7,,,Camera 1
9,27652,648.3809523809526,258.61904761904776,1,921.7333333333332,,,Camera 1
9,27653,644.904761904762,249.71428571428592,1,921.7666666666668,,,Camera 1
10,28586,698.7142857142852,354.69047619047603,1,952.8666666666668,,,Camera 1
10,28587,696.9047619047618,350.97619047619054,1,952.9,,,Camera 1
10,28588,694.8333333333335,347.9761904761906,1,952.9333333333332,,,Camera 1
10,28589,692.3333333333339,345.5238095238099,1,952.9666666666668,,,Camera 1
10,28590,689.476190476191,343.2857142857146,1,953,,,Camera 1
10,28591,684.0000000000007,341.3809523809527,1,953.0333333333332,,,Camera 1
10,28592,681.3333333333338,340.5238095238098,1,953.0666666666668,,,Camera 1
10,28593,680.0952380952388,340.5238095238098,1,953.1,,,Camera 1
10,28594,678.9523809523815,342.8571428571432,1,953.1333333333332,,,Camera 1
10,28595,678.6190476190482,343.95238095238136,1,953.1666666666666,,,Camera 1
10,28596,677.476190476191,339.80952380952436,1,953.2,,,Camera 1
10,28597,674.5714285714292,324.7619047619054,1,953.2333333333332,,,Camera 1
10,28598,672.2857142857149,307.333333333334,1,953.2666666666668,,,Camera 1
10,28599,669.9047619047625,288.0000000000008,1,953.3,,,Camera 1
10,28600,667.0952380952386,272.66666666666754,1,953.3333333333334,,,Camera 1
10,28601,666.0000000000006,251.5714285714293,1,953.3666666666668,,,Camera 1
10,28602,662.6190476190482,235.09523809523884,1,953.4,,,Camera 1
10,28603,658.9523809523815,211.04761904761978,1,953.4333333333332,,,Camera 1
10,28604,656.5714285714291,192.90476190476255,1,953.4666666666668,,,Camera 1
10,28605,654.476190476191,177.66666666666717,1,953.5,,,Camera 1
10,28606,652.428571428572,170.04761904761943,1,953.5333333333332,,,Camera 1
10,28607,652.1904761904767,160.8571428571433,1,953.5666666666668,,,Camera 1
10,28608,648.5238095238101,158.19047619047652,1,953.6,,,Camera 1
10,28609,645.7619047619053,150.14285714285742,1,953.6333333333332,,,Camera 1
10,28610,645.4285714285719,143.38095238095266,1,953.6666666666666,,,Camera 1
10,28611,645.8571428571433,136.71428571428604,1,953.7,,,Camera 1
10,28612,645.4761904761909,130.47619047619077,1,953.7333333333332,,,Camera 1
10,28613,645.2857142857148,126.09523809523836,1,953.7666666666668,,,Camera 1
10,28614,642.1190476190477,119.80952380952382,1,953.8,,,Camera 1
10,28615,638.7619047619048,113.95238095238102,1,953.8333333333334,,,Camera 1
10,28616,636.3809523809524,109.35714285714306,1,953.8666666666668,,,Camera 1
11,29643,701.9761904761899,358.9523809523806,1,988.1,,,Camera 1
11,29644,702.3571428571428,360.16666666666663,1,988.1333333333332,,,Camera 1
11,29645,700.0000000000001,359.09523809523824,1,988.1666666666666,,,Camera 1
11,29646,695.9047619047625,356.9047619047622,1,988.2,,,Camera 1
11,29647,690.9047619047626,354.8571428571432,1,988.2333333333332,,,Camera 1
11,29648,687.1428571428578,354.6190476190479,1,988.2666666666668,,,Camera 1
11,29649,684.428571428572,354.6190476190479,1,988.3,,,Camera 1
11,29650,682.0952380952388,356.28571428571456,1,988.3333333333334,,,Camera 1
11,29651,680.0476190476196,360.4761904761909,1,988.3666666666668,,,Camera 1
11,29652,676.9047619047625,359.42857142857196,1,988.4,,,Camera 1
11,29653,671.238095238096,348.47619047619105,1,988.4333333333332,,,Camera 1
11,29654,666.6666666666673,333.5714285714292,1,988.4666666666668,,,Camera 1
11,29655,662.7142857142863,316.71428571428646,1,988.5,,,Camera 1
11,29656,659.380952380953,299.33333333333417,1,988.5333333333332,,,Camera 1
11,29657,657.2142857142857,285.80952380952385,1,988.5666666666668,,,Camera 1
11,29658,653.7142857142859,267.2380952380952,1,988.6,,,Camera 1
11,29659,647.3809523809532,238.9523809523808,1,988.6333333333332,,,Camera 1
12,30637,703.0952380952376,352.88095238095207,1,1021.2333333333332,,,Camera 1
12,30638,697.1904761904763,343.99999999999994,1,1021.2666666666668,,,Camera 1
12,30639,693.261904761905,339.6428571428572,1,1021.3,,,Camera 1
12,30640,690.1428571428579,337.8095238095242,1,1021.3333333333334,,,Camera 1
12,30641,685.5238095238101,335.1904761904765,1,1021.3666666666668,,,Camera 1
12,30642,681.2857142857149,332.8571428571432,1,1021.4,,,Camera 1
12,30643,676.1428571428578,330.09523809523836,1,1021.4333333333332,,,Camera 1
12,30644,673.0000000000006,328.14285714285745,1,1021.4666666666668,,,Camera 1
12,30645,670.0476190476197,328.23809523809547,1,1021.5,,,Camera 1
12,30646,667.0952380952386,332.4761904761908,1,1021.5333333333332,,,Camera 1
12,30647,661.6666666666673,332.476190476191,1,1021.5666666666668,,,Camera 1
12,30648,655.6666666666672,324.3809523809529,1,1021.6,,,Camera 1
12,30649,650.1428571428572,308.64285714285745,1,1021.6333333333332,,,Camera 1
12,30650,648.3571428571431,288.5000000000003,1,1021.6666666666666,,,Camera 1
12,30651,652.8095238095245,265.9523809523813,1,1021.7,,,Camera 1
13,31902,597.2619047619044,320.5238095238092,1,1063.4,,,Camera 2
13,31903,608.5000000000003,318.547619047619,1,1063.4333333333334,,,Camera 2
13,31904,615.6428571428578,318.54761904761904,1,1063.4666666666667,,,Camera 2
13,31905,620.1904761904765,319.85714285714306,1,1063.5,,,Camera 2
13,31906,624.0952380952384,321.4285714285716,1,1063.5333333333333,,,Camera 2
13,31907,627.9523809523813,323.09523809523824,1,1063.5666666666666,,,Camera 2
13,31908,633.8571428571431,326.09523809523824,1,1063.6,,,Camera 2
13,31909,640.3809523809527,331.4761904761906,1,1063.6333333333334,,,Camera 2
13,31910,644.3809523809527,336.23809523809535,1,1063.6666666666667,,,Camera 2
13,31911,647.9047619047623,342.3809523809526,1,1063.7,,,Camera 2
13,31912,649.2142857142859,345.50000000000006,1,1063.7333333333331,,,Camera 2
13,31913,649.5714285714286,344,1,1063.7666666666669,,,Camera 2
13,31914,649.4761904761904,335.8809523809524,1,1063.8,,,Camera 2
14,32843,594.5952380952375,323.90476190476176,1,1094.7666666666669,,,Camera 2
14,32844,598.095238095238,327.57142857142867,1,1094.8,,,Camera 2
14,32845,602.1666666666666,332.2142857142859,1,1094.8333333333333,,,Camera 2
14,32846,606.4761904761909,337.3333333333335,1,1094.8666666666666,,,Camera 2
14,32847,610.7142857142861,342.5714285714287,1,1094.9,,,Camera 2
14,32848,613.7142857142861,345.7619047619049,1,1094.9333333333334,,,Camera 2
14,32849,618.2380952380956,351.6190476190477,1,1094.9666666666667,,,Camera 2
14,32850,621.8571428571432,360.9047619047622,1,1095,,,Camera 2
14,32851,627.0952380952384,364.6190476190479,1,1095.0333333333333,,,Camera 2
14,32852,631.0952380952385,363.33333333333377,1,1095.0666666666666,,,Camera 2
14,32853,633.2857142857147,353.47619047619105,1,1095.1,,,Camera 2
14,32854,634.666666666667,335.28571428571445,1,1095.1333333333334,,,Camera 2
14,32855,637.7380952380955,315.21428571428595,1,1095.1666666666667,,,Camera 2
14,32856,644.3333333333338,297.2619047619052,1,1095.2,,,Camera 2
15,34199,588.2857142857141,321.5476190476188,1,1139.9666666666667,,,Camera 2
15,34200,592.9047619047622,325.7142857142857,1,1140,,,Camera 2
15,34201,597.119047619048,330.57142857142867,1,1140.0333333333333,,,Camera 2
15,34202,600.7619047619052,335.61904761904776,1,1140.0666666666666,,,Camera 2
15,34203,602.7142857142861,339.2857142857144,1,1140.1,,,Camera 2
15,34204,605.8571428571432,344.2857142857144,1,1140.1333333333334,,,Camera 2
15,34205,609.1904761904766,350.2857142857144,1,1140.1666666666667,,,Camera 2
15,34206,612.4761904761909,360.7142857142859,1,1140.2,,,Camera 2
15,34207,618.3333333333337,366.8095238095241,1,1140.2333333333331,,,Camera 2
15,34208,622.3333333333336,367.42857142857184,1,1140.2666666666669,,,Camera 2
15,34209,624.8095238095242,361.0000000000006,1,1140.3,,,Camera 2
15,34210,629.3809523809527,346.09523809523887,1,1140.3333333333333,,,Camera 2
15,34211,634.0952380952384,325.3333333333341,1,1140.3666666666666,,,Camera 2
15,34212,640.2857142857146,304.9047619047621,1,1140.4,,,Camera 2
15,34213,648.3571428571431,285.6190476190478,1,1140.4333333333334,,,Camera 2
15,34214,658.8095238095241,269.6428571428574,1,1140.4666666666667,,,Camera 2
16,35100,595.4285714285711,324.2857142857141,1,1170,,,Camera 2
16,35101,601.2380952380953,340.6904761904763,1,1170.0333333333333,,,Camera 2
16,35102,604.9523809523813,350.261904761905,1,1170.0666666666666,,,Camera 2
16,35103,607.2380952380956,356.3333333333333,1,1170.1,,,Camera 2
16,35104,609.52380952381,364.4761904761905,1,1170.1333333333334,,,Camera 2
16,35105,610.3809523809529,376.00000000000017,1,1170.1666666666667,,,Camera 2
16,35106,610.6190476190482,384.57142857142895,1,1170.2,,,Camera 2
16,35107,610.7619047619053,382.38095238095275,1,1170.2333333333331,,,Camera 2
16,35108,610.6190476190482,371.47619047619105,1,1170.2666666666669,,,Camera 2
16,35109,608.7142857142862,353.38095238095315,1,1170.3,,,Camera 2
16,35110,608.571428571429,332.47619047619133,1,1170.3333333333333,,,Camera 2
16,35111,608.2857142857148,313.5714285714294,1,1170.3666666666666,,,Camera 2
16,35112,608.476190476191,293.00000000000085,1,1170.4,,,Camera 2
16,35113,609.571428571429,265.33333333333417,1,1170.4333333333334,,,Camera 2
16,35114,610.476190476191,245.3809523809531,1,1170.4666666666667,,,Camera 2
16,35115,609.52380952381,230.2380952380959,1,1170.5,,,Camera 2
16,35116,609.52380952381,218.38095238095298,1,1170.5333333333333,,,Camera 2
16,35117,610.6666666666671,208.5714285714291,1,1170.5666666666666,,,Camera 2
16,35118,614.8095238095242,199.23809523809572,1,1170.6,,,Camera 2
16,35119,617.5238095238101,184.33333333333385,1,1170.6333333333334,,,Camera 2
16,35120,619.0476190476195,172.57142857142904,1,1170.6666666666667,,,Camera 2
16,35121,616.8571428571433,162.66666666666708,1,1170.7,,,Camera 2
16,35122,614.1428571428577,154.619047619048,1,1170.7333333333331,,,Camera 2
16,35123,612.7619047619053,147.666666666667,1,1170.7666666666669,,,Camera 2
16,35124,614.8571428571432,141.80952380952408,1,1170.8,,,Camera 2
16,35125,617.2380952380956,134.19047619047646,1,1170.8333333333333,,,Camera 2
16,35126,619.8095238095243,128.80952380952402,1,1170.8666666666666,,,Camera 2
16,35127,621.3333333333338,125.57142857142875,1,1170.9,,,Camera 2
16,35128,622.8095238095242,124.57142857142874,1,1170.9333333333334,,,Camera 2
16,35129,623.7857142857146,124.2857142857143,1,1170.9666666666667,,,Camera 2
16,35130,625.1428571428573,122.92857142857142,1,1171,,,Camera 2
16,35131,627.380952380953,119,1,1171.0333333333333,,,Camera 2
17,36080,601.714285714285,322.9047619047616,1,1202.6666666666667,,,Camera 2
17,36081,602.4999999999998,326.28571428571416,1,1202.7,,,Camera 2
17,36082,606.7857142857143,331.1428571428571,1,1202.7333333333331,,,Camera 2
